yyyymm,Inflow,Outflow,Storage,Season,Spring,Summer,Fall,Winter,Inflow(1month),Inflow(2month),Inflow(1monthForecast),Outflow(1month),Outflow(2month)
199705,0.007884517906336088,0.005322076711167621,0.6105042514474772,1,1,0,0,0,0.008539097266369994,0.009739466398703937,0.00575857596948506,0.005584301758847213,0.00713537832646337
199706,0.00575857596948506,0.005864971392244119,0.6506331965811966,1,1,0,0,0,0.007884517906336088,0.00821180758635304,0.0037252507023768024,0.005322076711167621,0.005453189235007417
199707,0.0037252507023768024,0.005137140865000102,0.6002709677419356,2,0,1,0,0,0.00575857596948506,0.006821546937910574,0.004084211389783238,0.005864971392244119,0.0055935240517058695
199708,0.004084211389783238,0.004590365646084121,0.5663919933829612,2,0,1,0,0,0.0037252507023768024,0.004741913335930931,0.004243000635727908,0.005137140865000102,0.00550105612862211
199709,0.004243000635727908,0.003753608815426997,0.5709846153846154,2,0,1,0,0,0.004084211389783238,0.00390473104608002,0.003126042286159588,0.004590365646084121,0.004863753255542112
199710,0.003126042286159588,0.005204536226237106,0.5372797684036393,3,0,0,1,0,0.004243000635727908,0.004163606012755573,0.003040101716465353,0.003753608815426997,0.004171987230755559
199711,0.003040101716465353,0.004982275905912269,0.4653662905982906,3,0,0,1,0,0.003126042286159588,0.003684521460943748,0.004424530620894257,0.005204536226237106,0.004479072520832052
199712,0.004424530620894257,0.004804475524475524,0.4433359139784946,3,0,0,1,0,0.003040101716465353,0.0030830720013124706,0.015421528618009557,0.004982275905912269,0.005093406066074687
199801,0.015421528618009557,0.011381547484773291,0.5089154011579817,4,0,0,0,1,0.004424530620894257,0.003732316168679805,0.026734065934065937,0.004804475524475524,0.0048933757151938964
199802,0.026734065934065937,0.026094705294705294,0.5564404761904762,4,0,0,0,1,0.015421528618009557,0.009923029619451906,0.01801037672005414,0.011381547484773291,0.008093011504624407
199803,0.01801037672005414,0.01393161208293173,0.6271514309346568,4,0,0,0,1,0.026734065934065937,0.021077797276037747,0.018623793761097837,0.026094705294705294,0.018738126389739294
199804,0.018623793761097837,0.01588537606594033,0.7459178461538462,1,1,0,0,0,0.01801037672005414,0.022372221327060036,0.019044340996247154,0.01393161208293173,0.020013158688818512
199805,0.019044340996247154,0.019218505834341613,0.7730644830438379,1,1,0,0,0,0.018623793761097837,0.018317085240575987,0.02156334816698453,0.01588537606594033,0.01490849407443603
199806,0.02156334816698453,0.016052214452214452,0.8722739829059829,1,1,0,0,0,0.019044340996247154,0.018834067378672496,0.010308353464717101,0.019218505834341613,0.01755194095014097
199807,0.010308353464717101,0.00942633608815427,0.9607500082712985,2,0,1,0,0,0.02156334816698453,0.02030384458161584,0.005911892213358489,0.016052214452214452,0.01763536014327803
199808,0.005911892213358489,0.008757000184566167,0.9029712820512821,2,0,1,0,0,0.010308353464717101,0.015935850815850815,0.0047886077558804835,0.00942633608815427,0.012739275270184362
199809,0.0047886077558804835,0.008775486331849968,0.8046939487179487,2,0,1,0,0,0.005911892213358489,0.008110122839037795,0.001823218423804934,0.008757000184566167,0.009091668136360219
199810,0.001823218423804934,0.0050122592949572425,0.6726931017369727,3,0,0,1,0,0.0047886077558804835,0.005350249984619486,0.003758965882602246,0.008775486331849968,0.008766243258208068
199811,0.003758965882602246,0.005730773468955288,0.5952315213675213,3,0,0,1,0,0.001823218423804934,0.0033059130898427085,0.006540171851608801,0.0050122592949572425,0.006893872813403605
199812,0.006540171851608801,0.006253134548735722,0.5869381637717123,3,0,0,1,0,0.003758965882602246,0.00279109215320359,0.012150130221684475,0.005730773468955288,0.005371516381956265
199901,0.012150130221684475,0.013117683489530997,0.5658941273779984,4,0,0,0,1,0.006540171851608801,0.005149568867105523,0.025917210062664606,0.006253134548735722,0.005991954008845505
199902,0.025917210062664606,0.027264299337026607,0.5467525274725276,4,0,0,0,1,0.012150130221684475,0.009345151036646638,0.016249172528351414,0.013117683489530997,0.00968540901913336
199903,0.016249172528351414,0.012231897135122943,0.5726335483870968,4,0,0,0,1,0.025917210062664606,0.01903367014217454,0.013705819029455392,0.027264299337026607,0.020190991413278802
199904,0.013705819029455392,0.008796168679805044,0.6976614358974359,1,1,0,0,0,0.016249172528351414,0.021083191295508008,0.014608059389291063,0.012231897135122943,0.019748098236074776
199905,0.014608059389291063,0.009308697167934706,0.8490865839536806,1,1,0,0,0,0.013705819029455392,0.014977495778903404,0.009468175460902733,0.008796168679805044,0.010514032907463992
199906,0.009468175460902733,0.008397168891714346,0.9577805811965812,1,1,0,0,0,0.014608059389291063,0.014156939209373227,0.00434987073532528,0.009308697167934706,0.009052432923869876
199907,0.00434987073532528,0.008999465988556898,0.8833868982630274,2,0,1,0,0,0.009468175460902733,0.012038117425096898,0.004603884092447142,0.008397168891714346,0.008852933029824525
199908,0.004603884092447142,0.0055600254291163385,0.7845639040529363,2,0,1,0,0,0.00434987073532528,0.006909023098114007,0.003802432718796355,0.008999465988556898,0.008698317440135623
199909,0.003802432718796355,0.004700114431023522,0.7606531965811966,2,0,1,0,0,0.004603884092447142,0.004476877413886211,0.0025737546910567437,0.0055600254291163385,0.0072797457088366185
199910,0.0025737546910567437,0.005339458195763181,0.6945782299421009,3,0,0,1,0,0.003802432718796355,0.004203158405621748,0.003193964823055732,0.004700114431023522,0.00513006993006993
199911,0.003193964823055732,0.005026217418944691,0.6143512136752137,3,0,0,1,0,0.0025737546910567437,0.0031880937049265493,0.0033272440169800875,0.005339458195763181,0.005019786313393351
199912,0.0033272440169800875,0.004883204068658614,0.5768176344086021,3,0,0,1,0,0.003193964823055732,0.002883859757056238,0.008814355146319956,0.005026217418944691,0.005182837807353936
200001,0.008814355146319956,0.0176907819453274,0.5478608105872621,4,0,0,0,1,0.0033272440169800875,0.0032606044200179096,0.022447911962645506,0.004883204068658614,0.004954710743801652
200002,0.022447911962645506,0.021334432338821055,0.5945581962864722,4,0,0,0,1,0.008814355146319956,0.0060707995816500215,0.014015938313885527,0.0176907819453274,0.011286993006993006
200003,0.014015938313885527,0.011471582962492054,0.6426370223325062,4,0,0,0,1,0.022447911962645506,0.01563113355448273,0.009990659037931766,0.021334432338821055,0.01951260714207423
200004,0.009990659037931766,0.00910416613689341,0.7205814700854701,1,1,0,0,0,0.014015938313885527,0.018231925138265517,0.010471677296310726,0.011471582962492054,0.016403007650656554
200005,0.010471677296310726,0.0077564382831245,0.7312904218362283,1,1,0,0,0,0.009990659037931766,0.012003298675908648,0.006068946810764993,0.00910416613689341,0.010287874549692731
200006,0.006068946810764993,0.005977741046831956,0.8065610598290598,1,1,0,0,0,0.010471677296310726,0.010231168167121246,0.0035260176773373258,0.0077564382831245,0.008430302210008955
200007,0.0035260176773373258,0.007076053565203126,0.7319060380479735,2,0,1,0,0,0.006068946810764993,0.00827031205353786,0.004352217870106433,0.005977741046831956,0.006867089664978228
200008,0.004352217870106433,0.004302737731476734,0.6696213068651778,2,0,1,0,0,0.0035260176773373258,0.004797482244051159,0.00376520449247722,0.007076053565203126,0.006526897306017541
200009,0.00376520449247722,0.003543191354100445,0.6829776752136751,2,0,1,0,0,0.004352217870106433,0.00393911777372188,0.0018069437893484812,0.004302737731476734,0.00568939564833993
200010,0.0018069437893484812,0.0044938334392879845,0.6339955334987594,3,0,0,1,0,0.00376520449247722,0.004058711181291827,0.003957652044924772,0.003543191354100445,0.003922964542788589
200011,0.003957652044924772,0.00457418944691672,0.5864376410256409,3,0,0,1,0,0.0018069437893484812,0.0027860741409128503,0.004265922933371614,0.0044938334392879845,0.004018512396694215
200012,0.004265922933371614,0.0051621434284190885,0.5657149048800661,3,0,0,1,0,0.003957652044924772,0.002882297917136627,0.0029837048581916616,0.00457418944691672,0.004534011443102353
200101,0.0029837048581916616,0.004307528248877222,0.5161706203473945,4,0,0,0,1,0.004265922933371614,0.004111787489148193,0.004324984106802289,0.0051621434284190885,0.004868166437667904
200102,0.004324984106802289,0.003100608482426664,0.5085207692307693,4,0,0,0,1,0.0029837048581916616,0.0036248138957816374,0.005892205155548264,0.004307528248877222,0.004734835838648156
200103,0.005892205155548264,0.003267395361237004,0.5761025971877585,4,0,0,0,1,0.004324984106802289,0.003654344482496975,0.005891146429328247,0.003100608482426664,0.003704068365651943
200104,0.005891146429328247,0.0035920830684467047,0.640050358974359,1,1,0,0,0,0.005892205155548264,0.005108594631175276,0.005306055821011833,0.003267395361237004,0.003184001921831834
200105,0.005306055821011833,0.004218017759366733,0.7172073449131513,1,1,0,0,0,0.005891146429328247,0.0058916757924382555,0.0021225513880059332,0.0035920830684467047,0.0034297392148418546
200106,0.0021225513880059332,0.005718838737020555,0.653736717948718,1,1,0,0,0,0.005306055821011833,0.00559860112517004,0.0019246723950536268,0.004218017759366733,0.003905050413906719
200107,0.0019246723950536268,0.00498666611980395,0.5505406451612903,2,0,1,0,0,0.0021225513880059332,0.003714303604508883,0.001936747123843898,0.005718838737020555,0.004968428248193644
200108,0.001936747123843898,0.0037470377130201177,0.46965141439205954,2,0,1,0,0,0.0019246723950536268,0.00202361189152978,0.0016080016952744226,0.00498666611980395,0.005352752428412252
200109,0.0016080016952744226,0.003666878575969485,0.4088996581196581,2,0,1,0,0,0.001936747123843898,0.0019307097594487624,0.0005292537374648812,0.0037470377130201177,0.004366851916412034
200110,0.0005292537374648812,0.0031248610626909744,0.33306124069478904,3,0,0,1,0,0.0016080016952744226,0.0017723744095591602,0.0014385420639966093,0.003666878575969485,0.0037069581444948013
200111,0.0014385420639966093,0.0023016401780038146,0.27341377777777776,3,0,0,1,0,0.0005292537374648812,0.001068627716369652,0.005562315690174928,0.0031248610626909744,0.0033958698193302297
200112,0.005562315690174928,0.003067702971515288,0.299205988420182,3,0,0,1,0,0.0014385420639966093,0.0009838979007307453,0.007936837356192196,0.0023016401780038146,0.0027132506203473945
200201,0.007936837356192196,0.0031804441892418433,0.4443571546732837,4,0,0,0,1,0.005562315690174928,0.0035004288770857685,0.007791190627554264,0.003067702971515288,0.002684671574759551
200202,0.007791190627554264,0.003346907637816729,0.5413623076923076,4,0,0,0,1,0.007936837356192196,0.006749576523183562,0.010041843200787482,0.0031804441892418433,0.0031240735803785657
200203,0.010041843200787482,0.0060970161803006375,0.6853578494623656,4,0,0,0,1,0.007791190627554264,0.007864013991873229,0.00930373384191566,0.003346907637816729,0.0032636759135292862
200204,0.00930373384191566,0.007859699088789997,0.777465435897436,1,1,0,0,0,0.010041843200787482,0.008916516914170874,0.00813377355782048,0.0060970161803006375,0.004721961909058684
200205,0.00813377355782048,0.0058570309455939955,0.803994441687345,1,1,0,0,0,0.00930373384191566,0.009672788521351571,0.004496817122271668,0.007859699088789997,0.0069783576345453175
200206,0.004496817122271668,0.006106717524899343,0.8327935042735043,1,1,0,0,0,0.00813377355782048,0.008718753699868069,0.002532674363759408,0.0058570309455939955,0.006858365017191996
200207,0.002532674363759408,0.007454241945737547,0.709770918114144,2,0,1,0,0,0.004496817122271668,0.006315295340046073,0.002638000123044111,0.006106717524899343,0.005981874235246669
200208,0.002638000123044111,0.0045244796259459015,0.5863499090157154,2,0,1,0,0,0.002532674363759408,0.0035147457430155377,0.002581767323585505,0.007454241945737547,0.006780479735318445
200209,0.002581767323585505,0.003596762025852935,0.5460977094017095,2,0,1,0,0,0.002638000123044111,0.0025853372434017597,0.0019482312408998625,0.0045244796259459015,0.005989360785841724
200210,0.0019482312408998625,0.0036144781904312692,0.4923482547559967,3,0,0,1,0,0.002581767323585505,0.002609883723314808,0.003273168044077135,0.003596762025852935,0.004060620825899418
200211,0.003273168044077135,0.0035798092816274633,0.4670795555555556,3,0,0,1,0,0.0019482312408998625,0.002264999282242684,0.006720439677624429,0.0036144781904312692,0.0036056201081421024
200212,0.006720439677624429,0.003694867009823022,0.48478193548387094,3,0,0,1,0,0.003273168044077135,0.0026106996424884988,0.00801873551668273,0.0035798092816274633,0.0035971437360293665
200301,0.00801873551668273,0.005903098660869922,0.5922587262200165,4,0,0,0,1,0.006720439677624429,0.004996803860850782,0.006563981473072382,0.003694867009823022,0.0036373381457252426
200302,0.006563981473072382,0.009072164199436928,0.5794464468864469,4,0,0,0,1,0.00801873551668273,0.0073695875971535795,0.00749223796731128,0.005903098660869922,0.004798982835346472
200303,0.00749223796731128,0.004499673933105019,0.5728136641852771,4,0,0,0,1,0.006563981473072382,0.007291358494877556,0.011901911421911424,0.009072164199436928,0.007487631430153425
200304,0.011901911421911424,0.004622674295401568,0.7358126495726496,1,1,0,0,0,0.00749223796731128,0.007028109720191831,0.016336320570924677,0.004499673933105019,0.006785919066270973
200305,0.016336320570924677,0.011817484568217707,0.9252167080231597,1,1,0,0,0,0.011901911421911424,0.009697074694611351,0.008402458147912694,0.004622674295401568,0.004561174114253294
200306,0.008402458147912694,0.009478482729391821,0.9750715897435898,1,1,0,0,0,0.016336320570924677,0.01411911599641805,0.003951192502512151,0.011817484568217707,0.008220079431809638
200307,0.003951192502512151,0.007794959292906507,0.8946736807278743,2,0,1,0,0,0.008402458147912694,0.012369389359418686,0.0031673194840350265,0.009478482729391821,0.010647983648804763
200308,0.0031673194840350265,0.0063034021696778296,0.7530166749379652,2,0,1,0,0,0.003951192502512151,0.0061768253252124225,0.003188878999788091,0.007794959292906507,0.008636721011149165
200309,0.003188878999788091,0.0044672515363424455,0.6948730598290598,2,0,1,0,0,0.0031673194840350265,0.0035592559932735887,0.0017164489469474805,0.0063034021696778296,0.007049180731292168
200310,0.0017164489469474805,0.004802067141070074,0.6301281389578164,3,0,0,1,0,0.003188878999788091,0.0031780992419115587,0.002576613689340962,0.0044672515363424455,0.0053853268530101375
200311,0.002576613689340962,0.004693536766264039,0.5439103931623932,3,0,0,1,0,0.0017164489469474805,0.0024526639733677856,0.00562295182823042,0.004802067141070074,0.00463465933870626
200312,0.00562295182823042,0.004498689580214507,0.5156680231596361,3,0,0,1,0,0.002576613689340962,0.002146531318144221,0.006259040666078789,0.004693536766264039,0.004747801953667056
200401,0.006259040666078789,0.005540397432479543,0.5675889495450785,4,0,0,0,1,0.00562295182823042,0.004099782758785691,0.009741701558629459,0.004498689580214507,0.0045961131732392725
200402,0.009741701558629459,0.0074714602012407655,0.5894219274977895,4,0,0,0,1,0.006259040666078789,0.0059409962471546045,0.010310505916371018,0.005540397432479543,0.005019543506347025
200403,0.010310505916371018,0.007272464778623137,0.6885137799834574,4,0,0,0,1,0.009741701558629459,0.008000371112354123,0.006736274634456452,0.0074714602012407655,0.006505928816860154
200404,0.006736274634456452,0.009176656071201524,0.6785337094017094,1,1,0,0,0,0.010310505916371018,0.01002610373750024,0.005209847206085451,0.007272464778623137,0.007371962489931951
200405,0.005209847206085451,0.00495597693842208,0.6526507526881721,1,1,0,0,0,0.006736274634456452,0.008523390275413736,0.003080042381860564,0.009176656071201524,0.00822456042491233
200406,0.003080042381860564,0.005262538673447764,0.6249137777777778,1,1,0,0,0,0.005209847206085451,0.005973060920270952,0.0028326395012612023,0.00495597693842208,0.007066316504811801
200407,0.0028326395012612023,0.00710361544613744,0.502969693961952,2,0,1,0,0,0.003080042381860564,0.004144944793973007,0.0031270266390500995,0.005262538673447764,0.005109257805934922
200408,0.0031270266390500995,0.004323277895125402,0.41592678246484704,2,0,1,0,0,0.0028326395012612023,0.002956340941560883,0.0032004746768383133,0.00710361544613744,0.006183077059792602
200409,0.0032004746768383133,0.003539732994278449,0.39237894017094016,2,0,1,0,0,0.0031270266390500995,0.0029798330701556507,0.002613325677255296,0.004323277895125402,0.005713446670631421
200410,0.002613325677255296,0.003244492750651108,0.36940542597187764,3,0,0,1,0,0.0032004746768383133,0.0031637506579442064,0.0026044161898707355,0.003539732994278449,0.0039315054447019255
200411,0.0026044161898707355,0.0035684170375079468,0.34652793162393164,3,0,0,1,0,0.002613325677255296,0.0029069001770468048,0.005670594508131165,0.003244492750651108,0.0033921128724647785
200412,0.005670594508131165,0.0035112523839796565,0.35384311000827134,3,0,0,1,0,0.0026044161898707355,0.0026088709335630156,0.00949296802903841,0.0035684170375079468,0.003406454894079527
200501,0.00949296802903841,0.0031139019338432827,0.5122579321753515,4,0,0,0,1,0.005670594508131165,0.00413750534900095,0.00873046953046953,0.0035112523839796565,0.003539834710743802
200502,0.00873046953046953,0.0077505040414131325,0.6087064468864468,4,0,0,0,1,0.00949296802903841,0.007581781268584787,0.015034743555564672,0.0031139019338432827,0.0033125771589114696
200503,0.015034743555564672,0.012819555810758158,0.6736893300248139,4,0,0,0,1,0.00873046953046953,0.009111718779753971,0.013992116973935155,0.0077505040414131325,0.005432202987628207
200504,0.013992116973935155,0.008544657766475948,0.7789576068376068,1,1,0,0,0,0.015034743555564672,0.0118826065430171,0.023007936345179746,0.012819555810758158,0.010285029926085645
200505,0.023007936345179746,0.018599479113262103,0.9238966087675765,1,1,0,0,0,0.013992116973935155,0.014513430264749914,0.014724611146429329,0.008544657766475948,0.010682106788617054
200506,0.014724611146429329,0.015444289044289045,0.9744504615384615,1,1,0,0,0,0.023007936345179746,0.01850002665955745,0.005220942107745627,0.018599479113262103,0.013572068439869026
200507,0.005220942107745627,0.007790168775506019,0.9225622497932175,2,0,1,0,0,0.014724611146429329,0.01886627374580454,0.003857291799109981,0.015444289044289045,0.017021884078775574
200508,0.003857291799109981,0.007075329518965882,0.8112717948717949,2,0,1,0,0,0.005220942107745627,0.009972776627087478,0.002938181818181818,0.007790168775506019,0.011617228909897533
200509,0.002938181818181818,0.005902267429540157,0.7113295042735044,2,0,1,0,0,0.003857291799109981,0.004539116953427804,0.0023919775239423335,0.007075329518965882,0.007432749147235951
200510,0.0023919775239423335,0.005127822324303263,0.6244492307692308,3,0,0,1,0,0.002938181818181818,0.0033977368086458995,0.0031896249205340113,0.005902267429540157,0.006488798474253019
200511,0.0031896249205340113,0.004858385251112523,0.5527706666666666,3,0,0,1,0,0.0023919775239423335,0.0026650796710620756,0.022932403666714517,0.005127822324303263,0.00551504487692171
200512,0.022932403666714517,0.0185291963168796,0.5779251612903226,3,0,0,1,0,0.0031896249205340113,0.002790801222238172,0.021998318397145375,0.004858385251112523,0.0049931037877078924
200601,0.021998318397145375,0.02937020281771015,0.44788694789081884,4,0,0,0,1,0.022932403666714517,0.013061014293624265,0.017448587775860502,0.0185291963168796,0.011693790783996062
200602,0.017448587775860502,0.016670311506675143,0.41833490842490845,4,0,0,0,1,0.021998318397145375,0.022465361031929948,0.02289895316804408,0.02937020281771015,0.023949699567294876
200603,0.02289895316804408,0.013878804831532105,0.6294550868486353,4,0,0,0,1,0.017448587775860502,0.01972345308650294,0.04003132867132868,0.016670311506675143,0.023020257162192647
200604,0.04003132867132868,0.03802670057215512,0.7413398632478633,1,1,0,0,0,0.02289895316804408,0.02017377047195229,0.027109800463466154,0.013878804831532105,0.015274558169103624
200605,0.027109800463466154,0.021607136558456207,0.8682214722911495,1,1,0,0,0,0.04003132867132868,0.03146514091968638,0.01204736596736597,0.03802670057215512,0.025952752701843614
200606,0.01204736596736597,0.01209422335240517,0.9675019487179487,1,1,0,0,0,0.027109800463466154,0.03357056456739742,0.005402719274860038,0.021607136558456207,0.02981691856530566
200607,0.005402719274860038,0.008414182884564117,0.891448271298594,2,0,1,0,0,0.01204736596736597,0.019578583215416064,0.004568906753070976,0.01209422335240517,0.01685067995543069
200608,0.004568906753070976,0.007207628734901462,0.7916213068651778,2,0,1,0,0,0.005402719274860038,0.008725042621113004,0.0029819877092604366,0.008414182884564117,0.010254203118484644
200609,0.0029819877092604366,0.006089357914812461,0.7018373675213675,2,0,1,0,0,0.004568906753070976,0.004985813013965507,0.001729179910998093,0.007207628734901462,0.007810905809732789
200610,0.001729179910998093,0.004998740848594221,0.603009429280397,3,0,0,1,0,0.0029819877092604366,0.0037754472311657067,0.002942453909726637,0.006089357914812461,0.006648493324856962
200611,0.002942453909726637,0.004641390125026489,0.5217521709401709,3,0,0,1,0,0.001729179910998093,0.0023555838101292645,0.004587215716834485,0.004998740848594221,0.005544049381703341
200612,0.004587215716834485,0.004771355330886123,0.4927071298593879,3,0,0,1,0,0.002942453909726637,0.002335816910362365,0.005253452002542912,0.004641390125026489,0.004820065486810354
