Date,PST,Inflow
19940728,0000,m
19940729,0000,m
19940730,0000,m
19940731,0000,m
19940801,0000,m
19940802,0000,m
19940803,0000,m
19940804,0000,m
19940805,0000,m
19940806,0000,m
19940807,0000,m
19940808,0000,m
19940809,0000,m
19940810,0000,m
19940811,0000,m
19940812,0000,m
19940813,0000,m
19940814,0000,m
19940815,0000,m
19940816,0000,m
19940817,0000,m
19940818,0000,m
19940819,0000,m
19940820,0000,m
19940821,0000,m
19940822,0000,m
19940823,0000,m
19940824,0000,m
19940825,0000,m
19940826,0000,m
19940827,0000,m
19940828,0000,m
19940829,0000,m
19940830,0000,m
19940831,0000,m
19940901,0000,m
19940902,0000,m
19940903,0000,m
19940904,0000,m
19940905,0000,m
19940906,0000,m
19940907,0000,m
19940908,0000,m
19940909,0000,m
19940910,0000,m
19940911,0000,m
19940912,0000,m
19940913,0000,m
19940914,0000,m
19940915,0000,m
19940916,0000,m
19940917,0000,m
19940918,0000,m
19940919,0000,m
19940920,0000,m
19940921,0000,m
19940922,0000,m
19940923,0000,m
19940924,0000,m
19940925,0000,m
19940926,0000,m
19940927,0000,m
19940928,0000,m
19940929,0000,m
19940930,0000,m
19941001,0000,m
19941002,0000,m
19941003,0000,m
19941004,0000,m
19941005,0000,m
19941006,0000,m
19941007,0000,m
19941008,0000,m
19941009,0000,m
19941010,0000,m
19941011,0000,m
19941012,0000,m
19941013,0000,m
19941014,0000,m
19941015,0000,m
19941016,0000,m
19941017,0000,m
19941018,0000,m
19941019,0000,m
19941020,0000,m
19941021,0000,m
19941022,0000,m
19941023,0000,m
19941024,0000,m
19941025,0000,m
19941026,0000,m
19941027,0000,m
19941028,0000,m
19941029,0000,m
19941030,0000,2
19941031,0000,2
19941101,0000,-2
19941102,0000,-2
19941103,0000,-3
19941104,0000,-2
19941105,0000,-6
19941106,0000,-2
19941107,0000,1
19941108,0000,1
19941109,0000,1
19941110,0000,9
19941111,0000,9
19941112,0000,-3
19941113,0000,-3
19941114,0000,-3
19941115,0000,-3
19941116,0000,1
19941117,0000,-4
19941118,0000,13
19941119,0000,5
19941120,0000,-7
19941121,0000,-3
19941122,0000,2
19941123,0000,-3
19941124,0000,2
19941125,0000,-8
19941126,0000,18
19941127,0000,9
19941128,0000,8
19941129,0000,9
19941130,0000,4
19941201,0000,10
19941202,0000,1
19941203,0000,5
19941204,0000,9
19941205,0000,5
19941206,0000,5
19941207,0000,5
19941208,0000,m
19941209,0000,10
19941210,0000,10
19941211,0000,m
19941212,0000,17
19941213,0000,17
19941214,0000,5
19941215,0000,5
19941216,0000,4
19941217,0000,4
19941218,0000,9
19941219,0000,4
19941220,0000,6
19941221,0000,5
19941222,0000,5
19941223,0000,5
19941224,0000,5
19941225,0000,22
19941226,0000,22
19941227,0000,30
19941228,0000,26
19941229,0000,26
19941230,0000,m
19941231,0000,13
19950101,0000,14
19950102,0000,14
19950103,0000,9
19950104,0000,129
19950105,0000,1083
19950106,0000,380
19950107,0000,380
19950108,0000,223
19950109,0000,223
19950110,0000,839
19950111,0000,839
19950112,0000,1461
19950113,0000,737
19950114,0000,1336
19950115,0000,575
19950116,0000,1008
19950117,0000,333
19950118,0000,333
19950119,0000,230
19950120,0000,183
19950121,0000,152
19950122,0000,125
19950123,0000,130
19950124,0000,384
19950125,0000,1381
19950126,0000,1839
19950127,0000,995
19950128,0000,1113
19950129,0000,720
19950130,0000,499
19950131,0000,499
19950201,0000,302
19950202,0000,225
19950203,0000,225
19950204,0000,201
19950205,0000,166
19950206,0000,135
19950207,0000,130
19950208,0000,130
19950209,0000,133
19950210,0000,m
19950211,0000,114
19950212,0000,114
19950213,0000,109
19950214,0000,410
19950215,0000,410
19950216,0000,158
19950217,0000,158
19950218,0000,136
19950219,0000,124
19950220,0000,118
19950221,0000,118
19950222,0000,108
19950223,0000,95
19950224,0000,94
19950225,0000,82
19950226,0000,84
19950227,0000,85
19950228,0000,85
19950301,0000,82
19950302,0000,89
19950303,0000,107
19950304,0000,537
19950305,0000,537
19950306,0000,289
19950307,0000,234
19950308,0000,176
19950309,0000,168
19950310,0000,1172
19950311,0000,7985
19950312,0000,7985
19950313,0000,2505
19950314,0000,1345
19950315,0000,917
19950316,0000,736
19950317,0000,527
19950318,0000,527
19950319,0000,471
19950320,0000,472
19950321,0000,556
19950322,0000,1133
19950323,0000,1133
19950324,0000,2938
19950325,0000,1506
19950326,0000,1080
19950327,0000,857
19950328,0000,734
19950329,0000,637
19950330,0000,550
19950331,0000,569
19950401,0000,481
19950402,0000,467
19950403,0000,467
19950404,0000,324
19950405,0000,324
19950406,0000,290
19950407,0000,287
19950408,0000,286
19950409,0000,260
19950410,0000,243
19950411,0000,227
19950412,0000,226
19950413,0000,228
19950414,0000,293
19950415,0000,263
19950416,0000,284
19950417,0000,274
19950418,0000,291
19950419,0000,257
19950420,0000,249
19950421,0000,283
19950422,0000,223
19950423,0000,198
19950424,0000,225
19950425,0000,175
19950426,0000,155
19950427,0000,152
19950428,0000,196
19950429,0000,318
19950430,0000,861
19950501,0000,464
19950502,0000,552
19950503,0000,349
19950504,0000,266
19950505,0000,347
19950506,0000,473
19950507,0000,333
19950508,0000,286
19950509,0000,248
19950510,0000,226
19950511,0000,206
19950512,0000,215
19950513,0000,337
19950514,0000,341
19950515,0000,301
19950516,0000,253
19950517,0000,214
19950518,0000,201
19950519,0000,191
19950520,0000,m
19950521,0000,m
19950522,0000,160
19950523,0000,160
19950524,0000,158
19950525,0000,193
19950526,0000,161
19950527,0000,137
19950528,0000,149
19950529,0000,128
19950530,0000,119
19950531,0000,116
19950601,0000,m
19950602,0000,92
19950603,0000,100
19950604,0000,87
19950605,0000,89
19950606,0000,51
19950607,0000,m
19950608,0000,93
19950609,0000,94
19950610,0000,80
19950611,0000,67
19950612,0000,m
19950613,0000,75
19950614,0000,75
19950615,0000,145
19950616,0000,169
19950617,0000,m
19950618,0000,79
19950619,0000,62
19950620,0000,52
19950621,0000,33
19950622,0000,59
19950623,0000,57
19950624,0000,97
19950625,0000,100
19950626,0000,81
19950627,0000,91
19950628,0000,30
19950629,0000,12
19950630,0000,-4
19950701,0000,43
19950702,0000,66
19950703,0000,m
19950704,0000,27
19950705,0000,14
19950706,0000,m
19950707,0000,m
19950708,0000,-6
19950709,0000,3
19950710,0000,m
19950711,0000,-4
19950712,0000,m
19950713,0000,7
19950714,0000,m
19950715,0000,m
19950716,0000,1
19950717,0000,-13
19950718,0000,-1
19950719,0000,m
19950720,0000,-3
19950721,0000,m
19950722,0000,7
19950723,0000,7
19950724,0000,6
19950725,0000,m
19950726,0000,4
19950727,0000,18
19950728,0000,8
19950729,0000,7
19950730,0000,m
19950731,0000,m
19950801,0000,m
19950802,0000,m
19950803,0000,m
19950804,0000,7
19950805,0000,4
19950806,0000,0
19950807,0000,m
19950808,0000,m
19950809,0000,m
19950810,0000,m
19950811,0000,m
19950812,0000,m
19950813,0000,1
19950814,0000,2
19950815,0000,1
19950816,0000,-7
19950817,0000,m
19950818,0000,m
19950819,0000,8
19950820,0000,4
19950821,0000,m
19950822,0000,m
19950823,0000,2
19950824,0000,m
19950825,0000,m
19950826,0000,2
19950827,0000,1
19950828,0000,-20
19950829,0000,2
19950830,0000,-1
19950831,0000,m
19950901,0000,m
19950902,0000,m
19950903,0000,m
19950904,0000,5
19950905,0000,13
19950906,0000,10
19950907,0000,6
19950908,0000,m
19950909,0000,m
19950910,0000,m
19950911,0000,0
19950912,0000,5
19950913,0000,1
19950914,0000,8
19950915,0000,m
19950916,0000,m
19950917,0000,m
19950918,0000,38
19950919,0000,69
19950920,0000,101
19950921,0000,96
19950922,0000,m
19950923,0000,m
19950924,0000,34
19950925,0000,m
19950926,0000,14
19950927,0000,8
19950928,0000,6
19950929,0000,m
19950930,0000,m
19951001,0000,4
19951002,0000,m
19951003,0000,8
19951004,0000,m
19951005,0000,-1
19951006,0000,m
19951007,0000,-1
19951008,0000,m
19951009,0000,4
19951010,0000,4
19951011,0000,-1
19951012,0000,9
19951013,0000,0
19951014,0000,-5
19951015,0000,6
19951016,0000,-6
19951017,0000,m
19951018,0000,1
19951019,0000,m
19951020,0000,m
19951021,0000,m
19951022,0000,m
19951023,0000,m
19951024,0000,-7
19951025,0000,m
19951026,0000,m
19951027,0000,m
19951028,0000,m
19951029,0000,8
19951030,0000,-16
19951031,0000,-1
19951101,0000,10
19951102,0000,16
19951103,0000,m
19951104,0000,m
19951105,0000,3
19951106,0000,-21
19951107,0000,m
19951108,0000,11
19951109,0000,m
19951110,0000,m
19951111,0000,m
19951112,0000,m
19951113,0000,m
19951114,0000,7
19951115,0000,m
19951116,0000,-7
19951117,0000,8
19951118,0000,-4
19951119,0000,1
19951120,0000,-12
19951121,0000,m
19951122,0000,m
19951123,0000,1
19951124,0000,m
19951125,0000,m
19951126,0000,m
19951127,0000,-5
19951128,0000,-5
19951129,0000,-1
19951130,0000,-1
19951201,0000,m
19951202,0000,m
19951203,0000,-3
19951204,0000,8
19951205,0000,m
19951206,0000,-4
19951207,0000,2
19951208,0000,0
19951209,0000,m
19951210,0000,-12
19951211,0000,62
19951212,0000,107
19951213,0000,274
19951214,0000,211
19951215,0000,m
19951216,0000,m
19951217,0000,29
19951218,0000,23
19951219,0000,m
19951220,0000,m
19951221,0000,11
19951222,0000,m
19951223,0000,m
19951224,0000,m
19951225,0000,m
19951226,0000,-13
19951227,0000,10
19951228,0000,9
19951229,0000,m
19951230,0000,m
19951231,0000,m
19960101,0000,15
19960102,0000,25
19960103,0000,17
19960104,0000,17
19960105,0000,m
19960106,0000,m
19960107,0000,17
19960108,0000,9
19960109,0000,9
19960110,0000,15
19960111,0000,10
19960112,0000,m
19960113,0000,m
19960114,0000,m
19960115,0000,m
19960116,0000,65
19960117,0000,m
19960118,0000,131
19960119,0000,m
19960120,0000,m
19960121,0000,126
19960122,0000,84
19960123,0000,53
19960124,0000,81
19960125,0000,521
19960126,0000,262
19960127,0000,177
19960128,0000,585
19960129,0000,m
19960130,0000,128
19960131,0000,478
19960201,0000,577
19960202,0000,227
19960203,0000,154
19960204,0000,397
19960207,0000,386
19960208,0000,300
19960211,0000,153
19960212,0000,133
19960213,0000,115
19960214,0000,102
19960216,0000,93
19960217,0000,76
19960219,0000,719
19960220,0000,1809
19960221,0000,852
19960222,0000,999
19960223,0000,542
19960225,0000,453
19960226,0000,386
19960227,0000,292
19960228,0000,250
19960229,0000,230
19960303,0000,218
19960304,0000,343
19960306,0000,762
19960307,0000,462
19960311,0000,286
19960312,0000,853
19960313,0000,701
19960314,0000,424
19960316,0000,319
19960317,0000,295
19960318,0000,262
19960319,0000,249
19960320,0000,227
19960321,0000,198
19960322,0000,175
19960324,0000,158
19960325,0000,165
19960326,0000,149
19960327,0000,150
19960328,0000,221
19960330,0000,159
19960331,0000,143
19960401,0000,212
19960402,0000,666
19960403,0000,290
19960404,0000,m
19960405,0000,194
19960406,0000,m
19960407,0000,m
19960408,0000,165
19960409,0000,131
19960410,0000,123
19960411,0000,123
19960412,0000,m
19960413,0000,114
19960414,0000,106
19960415,0000,98
19960416,0000,167
19960417,0000,237
19960418,0000,349
19960419,0000,230
19960420,0000,162
19960421,0000,147
19960422,0000,131
19960423,0000,123
19960424,0000,m
19960425,0000,m
19960426,0000,110
19960427,0000,m
19960428,0000,91
19960429,0000,87
19960430,0000,88
19960501,0000,m
19960502,0000,m
19960503,0000,64
19960504,0000,55
19960505,0000,63
19960506,0000,m
19960507,0000,51
19960508,0000,m
19960509,0000,46
19960510,0000,55
19960511,0000,54
19960512,0000,56
19960513,0000,43
19960514,0000,45
19960515,0000,72
19960516,0000,139
19960517,0000,m
19960518,0000,88
19960519,0000,63
19960520,0000,63
19960521,0000,56
19960522,0000,47
19960523,0000,55
19960524,0000,39
19960525,0000,57
19960526,0000,m
19960527,0000,40
19960528,0000,38
19960529,0000,36
19960530,0000,55
19960531,0000,40
19960601,0000,39
19960602,0000,m
19960603,0000,37
19960604,0000,31
19960605,0000,20
19960606,0000,m
19960607,0000,20
19960608,0000,20
19960609,0000,20
19960610,0000,11
19960611,0000,8
19960612,0000,17
19960613,0000,19
19960614,0000,8
19960615,0000,9
19960616,0000,9
19960617,0000,15
19960618,0000,6
19960619,0000,5
19960620,0000,0
19960621,0000,m
19960622,0000,m
19960623,0000,0
19960624,0000,-8
19960625,0000,0
19960626,0000,5
19960627,0000,4
19960628,0000,11
19960629,0000,24
19960630,0000,m
19960701,0000,m
19960702,0000,m
19960703,0000,m
19960704,0000,18
19960705,0000,8
19960706,0000,6
19960707,0000,18
19960708,0000,24
19960709,0000,24
19960710,0000,33
19960711,0000,40
19960712,0000,m
19960713,0000,60
19960714,0000,m
19960715,0000,36
19960716,0000,m
19960717,0000,m
19960718,0000,34
19960719,0000,82
19960720,0000,73
19960721,0000,66
19960722,0000,73
19960723,0000,m
19960724,0000,m
19960725,0000,68
19960726,0000,69
19960727,0000,56
19960728,0000,52
19960729,0000,20
19960730,0000,43
19960731,0000,m
19960801,0000,m
19960802,0000,m
19960803,0000,m
19960804,0000,m
19960805,0000,49
19960806,0000,77
19960807,0000,67
19960808,0000,m
19960809,0000,m
19960810,0000,m
19960811,0000,m
19960812,0000,22
19960813,0000,m
19960814,0000,m
19960815,0000,m
19960816,0000,m
19960817,0000,m
19960818,0000,m
19960819,0000,m
19960820,0000,m
19960821,0000,m
19960822,0000,-23
19960823,0000,5
19960824,0000,-1
19960825,0000,1
19960826,0000,11
19960827,0000,-14
19960828,0000,-1
19960829,0000,0
19960830,0000,-4
19960831,0000,-1
19960901,0000,7
19960902,0000,1
19960903,0000,-4
19960904,0000,-3
19960905,0000,-7
19960906,0000,-8
19960907,0000,1
19960908,0000,2
19960909,0000,-5
19960910,0000,9
19960911,0000,-6
19960912,0000,-2
19960913,0000,-14
19960914,0000,-6
19960915,0000,-2
19960916,0000,-38
19960917,0000,-2
19960918,0000,1
19960919,0000,4
19960920,0000,7
19960921,0000,8
19960922,0000,7
19960923,0000,-3
19960924,0000,1
19960925,0000,0
19960926,0000,6
19960927,0000,14
19960928,0000,17
19960929,0000,6
19960930,0000,1
19961001,0000,5
19961002,0000,-4
19961003,0000,0
19961004,0000,2
19961005,0000,5
19961006,0000,5
19961007,0000,5
19961008,0000,5
19961009,0000,4
19961010,0000,m
19961011,0000,-7
19961012,0000,0
19961013,0000,2
19961014,0000,-4
19961015,0000,-2
19961016,0000,-6
19961017,0000,5
19961018,0000,2
19961019,0000,-10
19961020,0000,-5
19961021,0000,-1
19961022,0000,4
19961023,0000,-2
19961024,0000,0
19961025,0000,12
19961026,0000,-5
19961027,0000,-13
19961028,0000,-19
19961029,0000,56
19961030,0000,17
19961031,0000,39
19961101,0000,3
19961102,0000,10
19961103,0000,-1
19961104,0000,-11
19961105,0000,3
19961106,0000,5
19961107,0000,m
19961108,0000,4
19961109,0000,3
19961110,0000,4
19961111,0000,5
19961112,0000,3
19961113,0000,4
19961114,0000,3
19961115,0000,4
19961116,0000,17
19961117,0000,265
19961118,0000,m
19961119,0000,98
19961120,0000,36
19961121,0000,253
19961122,0000,1516
19961123,0000,659
19961124,0000,169
19961125,0000,92
19961126,0000,m
19961127,0000,49
19961128,0000,43
19961129,0000,40
19961130,0000,43
19961201,0000,31
19961202,0000,29
19961203,0000,22
19961204,0000,29
19961205,0000,910
19961206,0000,726
19961207,0000,235
19961208,0000,146
19961209,0000,228
19961210,0000,4223
19961211,0000,2998
19961212,0000,1527
19961213,0000,809
19961214,0000,481
19961215,0000,341
19961216,0000,272
19961217,0000,226
19961218,0000,293
19961219,0000,239
19961220,0000,155
19961221,0000,778
19961222,0000,4181
19961223,0000,1504
19961224,0000,733
19961225,0000,589
19961226,0000,538
19961227,0000,1268
19961228,0000,754
19961229,0000,580
19961230,0000,4381
19961231,0000,1888
19970101,0000,4420
19970102,0000,7957
19970103,0000,4254
19970104,0000,1758
19970105,0000,1321
19970106,0000,998
19970107,0000,865
19970108,0000,736
19970109,0000,662
19970110,0000,594
19970111,0000,554
19970112,0000,547
19970113,0000,665
19970114,0000,460
19970115,0000,574
19970116,0000,556
19970117,0000,468
19970118,0000,425
19970119,0000,400
19970120,0000,2900
19970121,0000,1857
19970122,0000,2378
19970123,0000,6744
19970124,0000,1941
19970125,0000,3941
19970126,0000,7506
19970127,0000,3020
19970128,0000,1845
19970129,0000,1164
19970130,0000,971
19970131,0000,860
19970201,0000,750
19970202,0000,674
19970203,0000,559
19970204,0000,587
19970205,0000,517
19970206,0000,488
19970207,0000,543
19970208,0000,531
19970209,0000,484
19970210,0000,480
19970211,0000,426
19970212,0000,433
19970213,0000,451
19970214,0000,393
19970215,0000,388
19970216,0000,372
19970217,0000,373
19970218,0000,355
19970219,0000,338
19970220,0000,307
19970221,0000,308
19970222,0000,311
19970223,0000,303
19970224,0000,271
19970225,0000,255
19970226,0000,237
19970227,0000,258
19970228,0000,236
19970301,0000,212
19970302,0000,207
19970303,0000,209
19970304,0000,200
19970305,0000,200
19970306,0000,187
19970307,0000,185
19970308,0000,186
19970309,0000,180
19970310,0000,181
19970311,0000,176
19970312,0000,172
19970313,0000,179
19970314,0000,155
19970315,0000,156
19970316,0000,150
19970317,0000,148
19970318,0000,142
19970319,0000,136
19970320,0000,141
19970321,0000,132
19970322,0000,133
19970323,0000,126
19970324,0000,143
19970325,0000,129
19970326,0000,114
19970327,0000,130
19970328,0000,112
19970329,0000,114
19970330,0000,100
19970331,0000,82
19970401,0000,82
19970402,0000,114
19970403,0000,90
19970404,0000,91
19970405,0000,88
19970406,0000,71
19970407,0000,90
19970408,0000,83
19970409,0000,82
19970410,0000,81
19970411,0000,75
19970412,0000,82
19970413,0000,71
19970414,0000,107
19970415,0000,83
19970416,0000,70
19970417,0000,75
19970418,0000,65
19970419,0000,71
19970420,0000,83
19970421,0000,39
19970422,0000,67
19970423,0000,67
19970424,0000,55
19970425,0000,52
19970426,0000,58
19970427,0000,62
19970428,0000,55
19970429,0000,68
19970430,0000,43
19970501,0000,63
19970502,0000,28
19970503,0000,48
19970504,0000,48
19970505,0000,48
19970506,0000,39
19970507,0000,39
19970508,0000,44
19970509,0000,31
19970510,0000,34
19970511,0000,40
19970512,0000,31
19970513,0000,28
19970514,0000,29
19970515,0000,29
19970516,0000,17
19970517,0000,51
19970518,0000,25
19970519,0000,25
19970520,0000,37
19970521,0000,13
19970522,0000,5
19970523,0000,19
19970524,0000,11
19970525,0000,12
19970526,0000,10
19970527,0000,-1
19970528,0000,4
19970529,0000,12
19970530,0000,20
19970531,0000,15
19970601,0000,12
19970602,0000,7
19970603,0000,3
19970604,0000,21
19970605,0000,2
19970606,0000,14
19970607,0000,10
19970608,0000,21
19970609,0000,15
19970610,0000,22
19970611,0000,7
19970612,0000,16
19970613,0000,4
19970614,0000,0
19970615,0000,11
19970616,0000,15
19970617,0000,21
19970618,0000,9
19970619,0000,12
19970620,0000,13
19970621,0000,5
19970622,0000,-11
19970623,0000,8
19970624,0000,0
19970625,0000,4
19970626,0000,11
19970627,0000,5
19970628,0000,-3
19970629,0000,-3
19970630,0000,-3
19970701,0000,-2
19970702,0000,-2
19970703,0000,12
19970704,0000,-12
19970705,0000,6
19970706,0000,7
19970707,0000,-11
19970708,0000,8
19970709,0000,8
19970710,0000,8
19970711,0000,20
19970712,0000,22
19970713,0000,-25
19970714,0000,11
19970715,0000,7
19970716,0000,7
19970717,0000,-2
19970718,0000,0
19970719,0000,4
19970720,0000,8
19970721,0000,2
19970722,0000,7
19970723,0000,-1
19970724,0000,2
19970725,0000,-2
19970726,0000,5
19970727,0000,1
19970728,0000,9
19970729,0000,17
19970730,0000,37
19970731,0000,50
19970801,0000,65
19970802,0000,49
19970803,0000,50
19970804,0000,70
19970805,0000,77
19970806,0000,80
19970807,0000,92
19970808,0000,102
19970809,0000,85
19970810,0000,78
19970811,0000,82
19970812,0000,49
19970813,0000,31
19970814,0000,9
19970815,0000,11
19970816,0000,0
19970817,0000,1
19970818,0000,0
19970819,0000,-2
19970820,0000,0
19970821,0000,5
19970822,0000,2
19970823,0000,0
19970824,0000,3
19970825,0000,1
19970826,0000,-5
19970827,0000,7
19970828,0000,-8
19970829,0000,7
19970830,0000,-6
19970831,0000,10
19970901,0000,0
19970902,0000,6
19970903,0000,-1
19970904,0000,9
19970905,0000,10
19970906,0000,4
19970907,0000,2
19970908,0000,2
19970909,0000,3
19970910,0000,2
19970911,0000,-7
19970912,0000,-2
19970913,0000,8
19970914,0000,-1
19970915,0000,-8
19970916,0000,-3
19970917,0000,5
19970918,0000,-3
19970919,0000,5
19970920,0000,0
19970921,0000,0
19970922,0000,0
19970923,0000,0
19970924,0000,7
19970925,0000,6
19970926,0000,-2
19970927,0000,3
19970928,0000,0
19970929,0000,-18
19970930,0000,13
19971001,0000,68
19971002,0000,63
19971003,0000,77
19971004,0000,74
19971005,0000,65
19971006,0000,37
19971007,0000,23
19971008,0000,12
19971009,0000,12
19971010,0000,23
19971011,0000,-8
19971012,0000,-1
19971013,0000,5
19971014,0000,5
19971015,0000,7
19971016,0000,12
19971017,0000,8
19971018,0000,9
19971019,0000,12
19971020,0000,7
19971021,0000,9
19971022,0000,5
19971023,0000,-3
19971024,0000,-9
19971025,0000,-9
19971026,0000,-3
19971027,0000,-19
19971028,0000,0
19971029,0000,9
19971030,0000,11
19971031,0000,0
19971101,0000,8
19971102,0000,8
19971103,0000,1
19971104,0000,9
19971105,0000,2
19971106,0000,2
19971107,0000,0
19971108,0000,5
19971109,0000,-2
19971110,0000,38
19971111,0000,22
19971112,0000,4
19971113,0000,13
19971114,0000,1
19971115,0000,22
19971116,0000,3
19971117,0000,4
19971118,0000,10
19971119,0000,2
19971120,0000,1
19971121,0000,8
19971122,0000,3
19971123,0000,11
19971124,0000,11
19971125,0000,15
19971126,0000,13
19971127,0000,42
19971128,0000,22
19971129,0000,13
19971130,0000,14
19971201,0000,8
19971202,0000,21
19971203,0000,3
19971204,0000,6
19971205,0000,17
19971206,0000,34
19971207,0000,80
19971208,0000,117
19971209,0000,54
19971210,0000,15
19971211,0000,35
19971212,0000,2
19971213,0000,8
19971214,0000,11
19971215,0000,23
19971216,0000,22
19971217,0000,8
19971218,0000,14
19971219,0000,15
19971220,0000,21
19971221,0000,21
19971222,0000,15
19971223,0000,0
19971224,0000,29
19971225,0000,14
19971226,0000,8
19971227,0000,7
19971228,0000,m
19971229,0000,-25
19971230,0000,1
19971231,0000,1
19980101,0000,1
19980102,0000,0
19980103,0000,8
19980104,0000,80
19980105,0000,35
19980106,0000,20
19980107,0000,15
19980108,0000,10
19980109,0000,11
19980110,0000,107
19980111,0000,94
19980112,0000,365
19980113,0000,624
19980114,0000,172
19980115,0000,3769
19980116,0000,1814
19980117,0000,368
19980118,0000,360
19980119,0000,740
19980120,0000,292
19980121,0000,220
19980122,0000,140
19980123,0000,111
19980124,0000,105
19980125,0000,97
19980126,0000,60
19980127,0000,62
19980128,0000,100
19980129,0000,422
19980130,0000,328
19980131,0000,195
19980201,0000,143
19980202,0000,1024
19980203,0000,3734
19980204,0000,1875
19980205,0000,602
19980206,0000,880
19980207,0000,2082
19980208,0000,3560
19980209,0000,1577
19980210,0000,1031
19980211,0000,1031
19980212,0000,750
19980213,0000,641
19980214,0000,1307
19980215,0000,1588
19980216,0000,804
19980217,0000,790
19980218,0000,585
19980219,0000,766
19980220,0000,1353
19980221,0000,1072
19980222,0000,2838
19980223,0000,1424
19980224,0000,1276
19980225,0000,908
19980226,0000,760
19980227,0000,607
19980228,0000,532
19980301,0000,489
19980302,0000,466
19980303,0000,412
19980304,0000,381
19980305,0000,337
19980306,0000,736
19980307,0000,428
19980308,0000,351
19980309,0000,331
19980310,0000,292
19980311,0000,275
19980312,0000,382
19980313,0000,371
19980314,0000,404
19980315,0000,281
19980316,0000,283
19980317,0000,267
19980318,0000,260
19980319,0000,213
19980320,0000,232
19980321,0000,206
19980322,0000,193
19980323,0000,218
19980324,0000,907
19980325,0000,3920
19980326,0000,1206
19980327,0000,764
19980328,0000,1306
19980329,0000,743
